name,type,city,country,href,rating,ratings,tags,cost,Bold,Tannic,Sweet,Acidic,blackcurrant,cassis,blackberry,black fruit,plum,dark fruit,oak,cedar,tobacco,vanilla,chocolate,cigar box,leather,earthy,smoke,graphite,forest floor,mushroom,butter,black cherry,blueberry,minerals,tar,cocoa,coffee,jam,honey,ash,mulberry,nutmeg,cola,cigar,mint,pepper,licorice,rosemary,balsamic,clove,cherry,strawberry,red fruit,raspberry,red cherry,red plum,caramel,truffle,dark chocolate,sandalwood,tobacco leaf,underbrush,eucalyptus,cinnamon,menthol,pencil shavings,bilberry,game,roasted meat,white pepper,savory,pomegranate,cranberry,fresh strawberry,coconut,sour cherry,tree bark,red currant,mocha,baking spice,black raspberry,morello cherry,stone,slate,dried leaves,dried herbs,sage,sweet tobacco,new leather,wild strawberry,ginger,pencil lead,grilled meat,black plum,wax,anise,bay leaf,black licorice,iron,charcoal,musk,aniseed,bramble,salt,espresso,juniper berry,ripe blackberry,blackcurrant jam,blackberry jam,cured meat,cherry cola,ripe strawberry,boysenberry,chalk,toffee,coriander,red-berry jam,blackberry sauce,star anise,green apple,white cherry,incense,milk chocolate,pipe tobacco,butterscotch,gun smoke,beeswax,raisin,dried fruit,fig,prune,dried blueberry,black raisin,black olive,dried strawberry,watermelon,crushed rocks,barbecue meat,bing cherry,ground coffee,thyme,red licorice,fennel,cracked pepper,berry jam,dill,allspice,saline,crushed gravel,cherry syrup,cherry cough syrup,cream,chutney,rubber,kerosene,jalapeno,maraschino cherry,baking chocolate,camphor,potting soil,flint,acai berry,pastry,citrus,grapefruit,lemon peel,orange peel,brown bread,vanilla bean,oregano,green herbs,banana,cheese,yeast,yogurt,parmesan cheese,fruit punch,green peppercorn,juniper,sour plum,petroleum,nutty,plastic,wet gravel,clay pot,walnut,oil,cocoa nib,dried apricot,peach,pink peppercorn,wood smoke,apricot,apple,pear,nectarine,lemon,lime,lemon zest,orange,melon,tropical,pineapple,mango,bubblegum,lemon curd,honeycomb,tangerine,macadamia nut,pink grapefruit,passion fruit,lychee,kiwi,stone fruit,lime peel,white peach,guava,marmalade,yellow apple,quince,lime zest,lanolin,yellow plum,creme brulee,white nectarine,starfruit,orange zest,grass,gooseberry,asparagus,straw,bell pepper,fresh-cut grass,papaya,green bell pepper,hay,tomato leaf,tomato,honeydew melon,mandarin orange,baked apple,fruit cup,wet slate,pomello,beef broth,lemon pith,toasted bread,meyer lemon,buttered popcorn,elderflower,jasmine,lavender,perfume,orange blossom,honeysuckle,blood orange,citrus zest,grapefruit pith,preserved lemon,cheesy,toast,burnt caramel,hazelnut,green mango,rose water,green papaya,green pineapple,cantaloupe,Black Fruit,Oaky,Earthy,Spices,Red Fruit,Tree Fruit,Dried Fruit,Microbio,Citrus,Ageing,Tropical,Vegetal,Floral,Grapes,Region,Wine style,Alcohol,imgurl
Chalk Hill Barbera 2014,Red,McLaren Vale,Australia,https://www.vivino.com/chalk-hill-barbera/w/1118578?year=2014&price_id=8410457,3.9,32,"['Australia', 'McLaren Vale', 'Chalk Hill', 'Red wine', 'Barbera']",62092,,,,,4,4,7,16,0,5,21,7,15,14,8,4,15,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,69,22,0,0,0,0,0,0,0,0,0,0,['Barbera'],McLaren Vale,0,0,https://images.vivino.com/thumbs/oZX7rOOwS3-mn9cog2UMbg_pb_x600.png
Maurice Gavignet Bourgogne Hautes-Côtes de Nuits 'Les Dames Huguettes' 2017,Red,Bourgogne Hautes-Côtes de Nuits,France,https://www.vivino.com/maurice-gavignet-bourgogne-hautes-cotes-de-nuits-les-dames-huguettes/w/2163307?year=2017&price_id=23466072,3.9,31,"['France', 'Bourgogne Hautes-Côtes de Nuits', 'Maurice Gavignet', 'Red wine', 'Pinot Noir']",80000,38.9511,27.51,8.92935,67.6141,0,0,0,0,0,0,5,2,2,4,1,0,2,10,3,0,2,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12,3,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0,40,0,0,0,0,0,0,0,0,['Pinot Noir'],Bourgogne Hautes-Côtes de Nuits,Burgundy Red,0,https://images.vivino.com/thumbs/Kn0GKCi6TFah_UGl1ZwAAg_pb_x600.png
Podere le Ripi Amore e Follia 2012,Red,Toscana,Italy,https://www.vivino.com/podere-le-ripi-amore-e-follia/w/1986213?year=2012&price_id=29630030,3.9,30,"['Italy', 'Toscana', 'Podere le Ripi', 'Red wine', 'Blend']",100000,50.8422,43.5569,10.0792,46.9857,10,0,11,6,18,4,16,5,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,0,36,0,0,0,0,0,0,0,0,0,"['Sangiovese', 'Shiraz/Syrah', 'Merlot']",Toscana,Tuscan Red,0,https://images.vivino.com/thumbs/NjSKnx6vSRudd1g74OcTFA_pb_x600.png
Baron Philippe de Rothschild Mapu Reserva Carmenérè 2016,Red,Central Valley,Chile,https://www.vivino.com/baron-philippe-de-rothschild-sa-mapu-reserva-carmenere/w/1307265?year=2016&price_id=25130536,3.9,28,"['Chile', 'Central Valley', 'Baron Philippe de Rothschild', 'Red wine', 'Carménère']",45000,53.4472,26.866,9.20489,49.2487,17,0,60,24,105,0,138,8,15,120,83,0,0,0,0,0,0,0,0,23,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,70,9,38,27,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,370,0,0,160,0,0,0,0,0,0,0,0,['Carménère'],Central Valley,Chilean Carménère,0,https://images.vivino.com/thumbs/5mAqr34kR8WnhuWipUFYCw_pb_x600.png
Vidal del Saz Crianza Tempranillo 2015,Red,Castilla,Spain,https://www.vivino.com/vidal-del-saz-crianza-tempranillo/w/1455072?year=2015&price_id=19408977,3.9,28,"['Spain', 'Castilla', 'Vidal del Saz', 'Red wine', 'Tempranillo']",32117,67.375,57.6361,6.06804,37.7365,40,21,20,25,15,0,31,7,6,12,16,0,24,11,6,0,3,2,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,77,50,0,0,0,0,0,0,0,0,0,0,['Tempranillo'],Castilla,Spanish Tempranillo,0,https://images.vivino.com/thumbs/010fnrks7gjmi_150x200.jpg
Ruca Malen Kinién Cabernet Sauvignon 2003,Red,Lujan de Cuyo,Argentina,https://www.vivino.com/bodega-ruca-malen-kinien-cabernet-sauvignon/w/94963?year=2003&price_id=2895178,3.9,28,"['Argentina', 'Lujan de Cuyo', 'Ruca Malen', 'Red wine', 'Cabernet Sauvignon']",57810,66.6292,61.5533,10.3684,46.1092,61,0,251,56,278,116,369,0,154,147,177,0,133,101,157,12,0,15,0,0,47,0,0,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,964,457,0,0,0,0,0,0,0,0,0,0,['Cabernet Sauvignon'],Lujan de Cuyo,Argentinian Cabernet Sauvignon,0,https://images.vivino.com/thumbs/XBZW9rJ4Qki651l9v6a0dQ_pb_x600.png
Diora La Petite Grace Pinot Noir 2010,Red,Monterey,United States,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2010&price_id=30003951,3.9,28,"['United States', 'Monterey', 'Diora', 'Red wine', 'Pinot Noir']",80000,47.9695,18.5911,11.153,52.1536,4,2,1,3,9,0,9,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,0,12,0,0,0,0,0,0,0,0,['Pinot Noir'],Monterey,Californian Pinot Noir,0,https://images.vivino.com/thumbs/DYUUOOPcRgy47uApgRIqNg_pb_x600.png
L . Tramier & Fils Linteau Côtes du Rhône 2019,Red,Côtes-du-Rhône,France,https://www.vivino.com/tramier-l-and-fils-linteau-cotes-du-rhone/w/1402263?year=2019&price_id=26506344,3.9,27,"['France', 'Côtes-du-Rhône', 'L . Tramier & Fils', 'Red wine', 'Blend']",31474,60.3387,43.9934,11.7802,51.1547,126,33,80,92,84,0,251,0,65,108,185,0,0,0,0,0,0,0,0,0,31,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,138,19,24,24,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,669,0,0,215,0,0,0,0,0,0,0,0,"['Shiraz/Syrah', 'Grenache', 'Mourvedre']",Côtes-du-Rhône,Southern Rhône Red,Contains sulfite,https://images.vivino.com/thumbs/fIkhERH6R0i4ZAuYcB7omA_pb_x600.png
Stonecroft Ruhanui Merlot - Cabernet Sauvignon 2016,Red,Gimblett Gravels,New Zealand,https://www.vivino.com/stonecroft-ruhanui-merlot-cabernet-sauvignon/w/3375113?year=2016&price_id=26403831,3.9,26,"['New Zealand', 'Gimblett Gravels', 'Stonecroft', 'Red wine', 'Blend']",24978,64.6495,55.884,2.311,60.8101,2,0,37,7,29,5,8,6,0,7,24,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,2,24,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,54,0,45,0,0,0,0,0,0,0,0,0,"['Cabernet Sauvignon', 'Merlot']",Gimblett Gravels,New Zealand Bordeaux Blend,0,https://images.vivino.com/thumbs/kIABfFhyQkaj22SI3OqG1A_pb_x600.png
Mt Rosa Pinot Noir 2018,Red,Central Otago,New Zealand,https://www.vivino.com/mt-rosa-pinot-noir-otago/w/1189569?year=2018&price_id=31564717,3.9,25,"['New Zealand', 'Central Otago', 'Mt Rosa', 'Red wine', 'Pinot Noir']",33038,20.3717,20.1612,2.73472,60.411,4,0,20,9,13,0,22,3,3,7,3,1,9,3,0,0,2,3,0,7,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,22,0,0,0,0,0,0,0,0,0,0,['Pinot Noir'],Central Otago,New Zealand Pinot Noir,0,https://images.vivino.com/thumbs/aivqUytiQ2WtFZ_S_J7LfA_pb_x600.png
Delas Saint-Esprit Côtes-du-Rhône 2017,Red,Côtes-du-Rhône,France,https://www.vivino.com/delas-freres-saint-esprit-cotes-du-rhone/w/14640?year=2017&price_id=23138366,3.8,4795,"['France', 'Côtes-du-Rhône', 'Delas', 'Red wine', 'Blend']",34258,64.4332,46.7956,5.83701,52.6977,54,0,147,97,125,44,131,0,13,85,34,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,171,35,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,280,0,223,0,0,0,0,0,0,0,0,0,"['Shiraz/Syrah', 'Grenache']",Côtes-du-Rhône,Southern Rhône Red,14,https://images.vivino.com/thumbs/w2UpieGjTZ-NwGH0ZKIkkg_pb_x600.png
Cune (CVNE) Reserva 2012,Red,Rioja,Spain,https://www.vivino.com/cune-cvne-reserva-rioja/w/49644?year=2012&price_id=24159838,3.8,4690,"['Spain', 'Rioja', 'Cune (CVNE)', 'Red wine', 'Tempranillo']",60000,62.705,60.0454,7.79851,59.7341,0,0,7,4,28,5,17,0,12,23,21,0,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,78,0,0,37,0,0,0,0,0,0,0,0,['100% Tempranillo'],Rioja,Spanish Rioja Red,13.5,https://images.vivino.com/thumbs/FKb86ppURUq5QFR4g4y_gA_pb_x600.png
Perez Cruz Cabernet Sauvignon Reserva 2016,Red,Maipo Valley,Chile,https://www.vivino.com/perez-cruz-cabernet-sauvignon-reserva/w/1129285?year=2016&price_id=21668899,3.8,4558,"['Chile', 'Maipo Valley', 'Perez Cruz', 'Red wine', 'Blend']",32117,68.2119,47.7037,14.7235,41.6643,0,0,30,16,41,10,51,0,7,29,17,0,0,0,0,0,0,0,0,13,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,46,2,14,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,128,0,0,83,0,0,0,0,0,0,0,0,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Carménère']",Maipo Valley,Chilean Cabernet Sauvignon,14,https://images.vivino.com/thumbs/oPYD3sBGTxGAmW1v-gc4SA_pb_x600.png
BenMarco Malbec 2013,Red,Uco Valley,Argentina,https://www.vivino.com/benmarco-malbec/w/86730?year=2013&price_id=25359748,3.8,4072,"['Argentina', 'Uco Valley', 'BenMarco', 'Red wine', 'Malbec']",50000,64.5407,29.253,20.1309,35.0854,3,0,15,5,4,2,12,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,0,27,0,0,0,0,0,0,0,0,0,['100% Malbec'],Uco Valley,Argentinian Malbec,14.2,https://images.vivino.com/thumbs/LEzF-JHmTtaOQ6G-r5pKNA_pb_x600.png
Antinori Pèppoli Chianti Classico 2011,Red,Chianti Classico,Italy,https://www.vivino.com/antinori-tuscany-marchesi-antinori-peppoli-chianti-classico/w/1655?year=2011&price_id=23986570,3.8,3530,"['Italy', 'Chianti Classico', 'Antinori', 'Red wine', 'Sangiovese']",60000,44.3979,55.0273,4.48981,62.2198,0,0,3,1,4,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,0,0,0,0,0,0,0,0,0,0,['Sangiovese'],Chianti Classico,Italian Chianti,0,https://images.vivino.com/thumbs/MiqXK1CLRI2axf5EPkT62A_pb_x600.png
Cune (CVNE) Reserva 2011,Red,Rioja,Spain,https://www.vivino.com/cune-cvne-reserva-rioja/w/49644?year=2011&price_id=24159837,3.8,3447,"['Spain', 'Rioja', 'Cune (CVNE)', 'Red wine', 'Blend']",60000,62.705,60.0454,7.79851,59.7341,0,0,0,0,0,0,71,0,47,23,0,6,54,20,18,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,92,16,31,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,121,0,173,0,0,0,0,0,0,0,0,"['Tempranillo', 'Grecanico', 'Mazuelo']",Rioja,Spanish Rioja Red,14,https://images.vivino.com/thumbs/FKb86ppURUq5QFR4g4y_gA_pb_x600.png
